group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
cds,verify,8,,,7517428074.0,ns,413
cds,verify,8,,,14971366718.0,ns,826
cds,verify,8,,,21850850746.0,ns,1239
cds,verify,8,,,29014976989.0,ns,1652
cds,verify,8,,,36541310843.0,ns,2065
cds,verify,8,,,45461509855.0,ns,2478
cds,verify,8,,,51528696730.0,ns,2891
cds,verify,8,,,58677571197.0,ns,3304
cds,verify,8,,,65689116710.0,ns,3717
cds,verify,8,,,77506712669.0,ns,4130
